main_strategy	date	id	management_fee	incentive_fee	high_watermark	firm_id	strategy_code	performance	nav	assets	mktrf	smb	hml	rf
1	19970831	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	-0.898166667	28.8355	33.49	-4.15	7.29	1.37	0.41
1	19970930	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	-1.068566667	27.5135	35.285	5.35	2.61	0.01	0.44
1	19971031	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	-1.707455556	27.02925	34.39375	-3.8	-0.66	1.94	0.42
1	19971130	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	-3.4393	26.43325	33.26125	2.98	-4.96	0.77	0.39
1	19971231	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	0.483844444	26.19425	31.80625	1.32	-2.32	3.45	0.48
1	19980131	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	-0.683277778	26.277	34.9225	0.15	-1.16	-1.43	0.43
1	19980228	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	3.715933333	26.9955	35.78	7.04	0.01	-0.15	0.39
1	19980331	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	1.361288889	27.25375	36.1525	4.76	-0.93	1.03	0.39
1	19980430	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	2.678222222	28.45725	36.72875	0.73	0.22	0.78	0.43
1	19980531	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	-2.9696	27.66675	36.7175	-3.07	-3.75	4.15	0.4
1	19980630	5417	1.2	21	0.7	1999.9	2	-2.59093	26.92725	34.69888889	3.18	-3.14	-2.34	0.41
1	19980731	5417	1.2	21	0.7	1999.9	2	0.75599	27.08325	35.37222222	-2.46	-5.13	-0.98	0.4
1	19980831	5417	1.2	21	0.7	1999.9	2	-4.04623	25.5095	34.29111111	-16.08	-5.3	3.39	0.43
1	19980930	5417	1.2	21	0.7	1999.9	2	3.1582	25.51575	35.15222222	6.15	-0.14	-3.26	0.46
1	19981031	5417	1.2	21	0.7	1999.9	2	6.9374	27.5185	36.20111111	7.13	-3.3	-2.2	0.32
1	19981130	5417	1.2	21	0.7	1999.9	2	4.21643	29.3965	37.67888889	6.1	1.06	-3.13	0.31
1	19981231	5417	1.2	21	0.7	1999.9	2	5.71195	33.0305	39.59888889	6.16	-0.34	-4.45	0.38
1	19990131	5417	1.2	21	0.7	1999.9	2	1.53603	33.829	40.92111111	3.5	0.37	-4.03	0.35
1	19990228	5417	1.2	21	0.7	1999.9	2	1.71381	32.969	40.52444444	-4.08	-5.64	1.37	0.35
1	19990331	5417	1.2	21	0.7	1999.9	2	11.69771	39.47325	41.97555556	3.45	-3.93	-2.65	0.43
1	19990430	5417	1.2	21	0.7	1999.9	2	6.23133	43.98625	47.15222222	4.33	3.96	2.54	0.37
1	19990531	5417	1.2	21	0.7	1999.9	2	0.20769	42.851	46.79444444	-2.46	3.46	2.33	0.34
1	19990630	5417	1.2	21	0.7	1999.9	2	12.17597	49.725	51.81666667	4.77	3.04	-3.58	0.4
1	19990731	5400	1.227272727	20.90909091	0.727272727	2092.545455	2	1.552263636	52.655	49.109	-3.47	2.66	-0.8	0.38
1	19990831	5400	1.227272727	20.90909091	0.727272727	2092.545455	2	2.938872727	55.8695	51.084	-1.38	-1.35	-1.27	0.39
1	19990930	5400	1.227272727	20.90909091	0.727272727	2092.545455	2	0.8205	55.14825	53.269	-2.81	3.33	-3.37	0.39
1	19991031	5400	1.227272727	20.90909091	0.727272727	2092.545455	2	1.869736364	54.6845	54.331	6.13	-6.87	-2.97	0.39
1	19991130	5400	1.227272727	20.90909091	0.727272727	2092.545455	2	6.641527273	60.2995	65.226	3.37	7.4	-6.51	0.36
1	19991231	5400	1.227272727	20.90909091	0.727272727	2092.545455	2	7.388036364	59.60275	75.596	7.72	7.15	-8.69	0.44
1	20000131	5516	1.208333333	20.83333333	0.75	2082.916667	2	-1.498025	66.4016	72.90181818	-4.74	5.01	-0.45	0.41
1	20000229	5516	1.208333333	20.83333333	0.75	2082.916667	2	1.598241667	67.1174	80.75090909	2.45	22.08	-10.49	0.43
1	20000331	5516	1.208333333	20.83333333	0.75	2082.916667	2	0.757341667	67.4874	79.34363636	5.2	-17.17	7.86	0.47
1	20000430	5516	1.208333333	20.83333333	0.75	2082.916667	2	-6.982333333	59.516	73.29090909	-6.4	-7.77	8.57	0.46
1	20000531	5516	1.208333333	20.83333333	0.75	2082.916667	2	-2.861358333	56.5676	74.51	-4.42	-4.94	2.39	0.5
1	20000630	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	3.37585	61.9728	72.36166667	4.64	13.95	-10.03	0.4
1	20000731	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-2.516330769	50.80366667	70.1325	-2.51	-2.78	8.15	0.48
1	20000831	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	4.325369231	54.54616667	75.29583333	7.03	-1.11	-0.69	0.5
1	20000930	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-4.627623077	50.316	73.3975	-5.45	-1.4	6.23	0.51
1	20001031	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-4.008976923	47.08433333	73.825	-2.76	-3.77	5.55	0.56
1	20001130	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-2.541007692	44.634	70.63666667	-10.72	-2.77	11.29	0.51
1	20001231	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-2.136807692	42.64933333	73.03583333	1.19	0.96	7.3	0.5
1	20010131	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	4.890515385	46.47066667	78.35333333	3.13	6.56	-4.88	0.54
1	20010228	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-0.837330769	45.70366667	77.28583333	-10.05	-0.72	12.91	0.38
1	20010331	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-6.118938462	41.22866667	75.15416667	-7.26	0.39	6.49	0.42
1	20010430	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	0.221161538	41.93183333	77.55	7.94	0.5	-4.69	0.39
1	20010531	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	5.529476923	46.93166667	78.75166667	0.72	2.6	3.13	0.32
1	20010630	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	0.073453846	47.01216667	88.44083333	-1.94	6.03	-1.09	0.28
1	20010731	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-0.571223077	48.88683333	83.61583333	-2.13	-4.35	5.61	0.3
1	20010831	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-0.613261538	50.174	82.74583333	-6.46	2.5	2.56	0.31
1	20010930	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	-5.145515385	45.13933333	79.82333333	-9.25	-6.11	1.56	0.28
1	20011031	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	1.264484615	45.32883333	79.0225	2.46	7.56	-8.02	0.22
1	20011130	5618	1.192307692	20.76923077	0.769230769	2044.461538	2	4.523315385	48.16983333	83.17416667	7.54	-0.4	2	0.17
1	20011231	5959	1.208333333	20.83333333	0.75	2148.416667	2	1.284566667	56.178	90.15636364	1.61	4.56	1.08	0.15
1	20020131	6057	1.230769231	20.76923077	0.769230769	2157.923077	2	4.180576923	59.4	82.59166667	-1.44	1.19	3.35	0.14
1	20020228	6057	1.230769231	20.76923077	0.769230769	2157.923077	2	1.070076923	1715.52	81.83666667	-2.29	-1.14	2.51	0.13
1	20020331	6057	1.230769231	20.76923077	0.769230769	2157.923077	2	4.427369231	1721.245	83.5275	4.24	4.26	1.11	0.13
1	20020430	6057	1.230769231	20.76923077	0.769230769	2157.923077	2	2.387923077	1715.753333	82.53833333	-5.2	5.94	3.92	0.15
1	20020531	6126	1.208333333	20.83333333	0.75	2086.166667	2	0.805133333	1715.408333	89.06272727	-1.38	-3.22	1.7	0.14
1	20020630	6126	1.208333333	20.83333333	0.75	2086.166667	2	-0.975666667	1713.275	86.23454545	-7.21	4.26	0.12	0.13
1	20020731	6126	1.208333333	20.83333333	0.75	2086.166667	2	-3.668833333	1710.068333	81.44272727	-8.18	-5.37	-3.52	0.15
1	20020831	6026	1.181818182	20.90909091	0.727272727	2069.272727	2	0.0695	66.648	87.628	0.5	-2.43	2.53	0.14
1	20020930	6026	1.181818182	20.90909091	0.727272727	2069.272727	2	-5.278318182	60.75	83.502	-10.35	2.55	1.26	0.14
1	20021031	6213	1.166666667	20.83333333	0.75	2203.083333	2	-1.072016667	58.86	76.39636364	7.84	-2.86	-5.4	0.14
1	20021130	6213	1.166666667	20.83333333	0.75	2203.083333	2	2.663133333	62.87	77.98909091	5.96	2.95	-0.95	0.12
1	20021231	6213	1.166666667	20.83333333	0.75	2203.083333	2	-0.2258	61.572	74.95181818	-5.76	0	2.21	0.11
1	20030131	7975	1.192307692	20.76923077	0.769230769	2717.153846	2	-0.667969231	60.12	65.69333333	-2.57	1.44	-0.83	0.1
1	20030228	7975	1.192307692	20.76923077	0.769230769	2717.153846	2	0.042730769	61.946	63.94	-1.88	-0.35	-1.47	0.09
1	20030331	8047	1.214285714	20.71428571	0.714285714	2651	2	-1.475128571	66.852	59.83307692	1.09	1	-1.93	0.1
1	20030430	8047	1.214285714	20.71428571	0.714285714	2651	2	4.521771429	74.09716667	67.68615385	8.22	0.61	1.11	0.1
1	20030531	8047	1.214285714	20.71428571	0.714285714	2651	2	5.307064286	83.46133333	70.17384615	6.05	4.84	-0.1	0.09
1	20030630	8047	1.214285714	20.71428571	0.714285714	2651	2	2.490985714	85.40566667	71.95692308	1.42	1.6	0.57	0.1
1	20030731	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	4.24668	96.149	71.08	2.35	5.34	-1.02	0.07
1	20030831	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	3.328906667	102.4823667	75.03428571	2.34	2.65	2.1	0.07
1	20030930	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	1.56288	104.6935	76.06285714	-1.24	0.81	0.01	0.08
1	20031031	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	3.8703	107.0290833	80.11142857	6.08	2.81	1.93	0.07
1	20031130	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	1.019186667	107.1380333	85.16428571	1.35	2.16	1.96	0.07
1	20031231	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	2.682066667	110.6497833	87.82857143	4.29	-3.05	2.35	0.08
1	20040131	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	0.475946667	113.411	93.79	2.15	2.74	1.96	0.07
1	20040229	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	0.865813333	112.43	101.4057143	1.4	-1.43	0.48	0.06
1	20040331	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	-0.23808	110.6583333	106.1471429	-1.32	1.77	0.25	0.09
1	20040430	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	-1.017266667	112.6291667	108.0764286	-1.83	-2.12	-2.62	0.08
1	20040531	8269	1.266666667	20.66666667	0.733333333	2703.866667	2	-3.344526667	106.8541667	107.8207143	1.17	-0.19	-0.35	0.06
1	20040630	8844	1.2	21.33333333	0.8	2925.466667	2	-0.985473333	103.045	111.4	1.86	2.23	1.35	0.08
1	20040731	8884	1.214285714	21.42857143	0.785714286	2871.928571	2	-0.53845	103.2833333	115.31	-4.06	-3.8	4.09	0.1
1	20040831	9412	1.266666667	21.33333333	0.8	3073.666667	2	1.23086	107.1618333	107.44	0.08	-1.59	0.96	0.11
1	20040930	9412	1.266666667	21.33333333	0.8	3073.666667	2	1.74192	107.9868333	114.8842857	1.6	3.05	-0.24	0.11
1	20041031	9412	1.266666667	21.33333333	0.8	3073.666667	2	0.596606667	108.4786667	114.2714286	1.43	0.33	-0.56	0.11
1	20041130	9412	1.266666667	21.33333333	0.8	3073.666667	2	3.985506667	111.186	118.87	4.54	3.9	1.81	0.15
1	20041231	9412	1.266666667	21.33333333	0.8	3073.666667	2	2.471933333	112.8548333	123.4964286	3.43	0.16	-0.04	0.16
1	20050131	9412	1.266666667	21.33333333	0.8	3073.666667	2	0.77328	116.9281667	125.715	-2.76	-1.53	1.95	0.16
1	20050228	9412	1.266666667	21.33333333	0.8	3073.666667	2	2.677106667	121.8455	124.74	1.89	-0.49	1.65	0.16
1	20050331	9412	1.266666667	21.33333333	0.8	3073.666667	2	-0.950553333	122.06	124.24	-1.97	-1.42	1.54	0.21
1	20050430	9412	1.266666667	21.33333333	0.8	3073.666667	2	-1.480393333	120.1066667	120.4571429	-2.61	-4	-0.35	0.21
1	20050531	9412	1.266666667	21.33333333	0.8	3073.666667	2	1.097153333	121.72	122.4021429	3.65	2.87	-0.81	0.24
1	20050630	9412	1.266666667	21.33333333	0.8	3073.666667	2	0.99714	122.02	121.0107143	0.57	2.59	2.69	0.23
1	20050731	10447	1.294117647	21.17647059	0.823529412	3173.058824	2	2.574705882	122.6834286	114.1913333	3.92	2.89	-0.54	0.24
1	20050831	10792	1.333333333	21.11111111	0.833333333	3345.277778	2	0.906644444	121.977	118.4946667	-1.22	-0.93	1.27	0.3
1	20050930	10792	1.333333333	21.11111111	0.833333333	3345.277778	2	3.459777778	126.9545714	122.2893333	0.49	-0.58	0.76	0.29
1	20051031	11183	1.342105263	21.05263158	0.842105263	3537.578947	2	-2.022510526	124.3942857	107.45	-2.02	-1.21	0.25	0.27
1	20051130	11183	1.342105263	21.05263158	0.842105263	3537.578947	2	3.856005263	132.16	112.4	3.61	0.89	-1.19	0.31
1	20051231	11598	1.35	21	0.8	3400.65	2	2.748135	136.1142857	130.3176471	-0.25	-0.49	0.4	0.32
1	20060131	11598	1.35	21	0.8	3400.65	2	4.057295	143.4828571	133.6829412	3.04	5.43	1.12	0.35
1	20060228	11598	1.35	21	0.8	3400.65	2	0.60798	145.2557143	135.5735294	-0.3	-0.38	-0.25	0.34
1	20060331	11598	1.35	21	0.8	3400.65	2	2.619915	147.6157143	140.6441176	1.46	3.51	0.51	0.37
1	20060430	11598	1.35	21	0.8	3400.65	2	2.17776	152.6871429	131.6935294	0.73	-1.34	2.61	0.36
1	20060531	11598	1.35	21	0.8	3400.65	2	-2.702935	145.2071429	129.93	-3.57	-3.03	2.57	0.43
1	20060630	11598	1.35	21	0.8	3400.65	2	-0.620425	143.2828571	132.7188235	-0.35	-0.38	0.86	0.4
1	20060731	11598	1.35	21	0.8	3400.65	2	-0.376145	142.3442857	132.0511765	-0.78	-4.07	2.92	0.4
1	20060831	11598	1.35	21	0.8	3400.65	2	1.331045	144.7285714	135.0458824	2.03	0.92	-1.72	0.42
1	20060930	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	1.604852632	148.8128571	145.059375	1.84	-1.36	0.03	0.41
1	20061031	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	2.734605263	154.9471429	133.625	3.23	1.75	-0.05	0.41
1	20061130	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	2.070652632	158.8	137.29875	1.71	0.86	0.04	0.42
1	20061231	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	1.682963158	163.1871429	137.786875	0.87	-1.1	3.16	0.4
1	20070131	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	0.934094737	162.2785714	135.7025	1.4	0.1	-0.13	0.44
1	20070228	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	-0.164647368	164.5771429	134.79625	-1.96	1.32	-0.1	0.38
1	20070331	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	0.963647368	167.4371429	141.961875	0.68	-0.06	-0.23	0.43
1	20070430	11353	1.342105263	21.05263158	0.789473684	3386.684211	2	2.738826316	176.3357143	148.240625	3.49	-2.07	-1.15	0.44
1	20070531	11945	1.35	21	0.8	3388.15	2	2.824465	174.442675	145.9494118	3.24	-0.01	-0.07	0.41
1	20070630	11945	1.35	21	0.8	3388.15	2	2.437745	182.4212625	146.6305882	-1.96	0.79	-1.11	0.4
1	20070731	12778	1.386363636	20.90909091	0.818181818	3644.909091	2	3.974868182	183.4334333	139.2110526	-3.73	-2.5	-3.34	0.4
1	20070831	12959	1.380952381	20.95238095	0.857142857	3733.190476	2	0.778938095	193.8862875	145.9783333	0.92	-0.1	-2.25	0.42
1	20070930	13038	1.35	21	0.85	3747.65	2	3.79942	203.198475	154.3452941	3.22	-2.28	-1.91	0.32
1	20071031	13038	1.35	21	0.85	3747.65	2	2.343715	210.0029625	170.3664706	1.8	0.22	-2.62	0.32
1	20071130	13038	1.35	21	0.85	3747.65	2	-0.636415	209.1752875	170.9794118	-4.83	-2.61	-1.18	0.34
1	20071231	13558	1.380952381	20.95238095	0.857142857	3938.619048	2	0.928057143	212.454575	174.2923529	-0.87	0.19	-0.44	0.27
1	20080131	13558	1.380952381	20.95238095	0.857142857	3938.619048	2	-2.355371429	208.191925	174.0905882	-6.36	-0.87	3.69	0.21
1	20080229	13558	1.380952381	20.95238095	0.857142857	3938.619048	2	1.829161905	213.3634125	179.9811765	-3.09	-0.21	-0.88	0.13
1	20080331	14184	1.4	20.90909091	0.863636364	4124.409091	2	-2.962927273	206.2771875	175.575	-0.93	0.91	-0.18	0.17
1	20080430	14184	1.4	20.90909091	0.863636364	4124.409091	2	1.909909091	211.797375	182.1783333	4.6	-1.65	-0.99	0.18
1	20080531	14184	1.4	20.90909091	0.863636364	4124.409091	2	1.794922727	227.0999875	181.6527778	1.86	3.15	-1.49	0.18
1	20080630	14184	1.4	20.90909091	0.863636364	4124.409091	2	-1.702513636	217.826975	178.0416667	-8.44	1.32	-2.47	0.17
1	20080731	14184	1.4	20.90909091	0.863636364	4124.409091	2	2.2651	247.1702	182.0188889	-0.77	2.44	5.89	0.15
1	20080831	14184	1.4	20.90909091	0.863636364	4124.409091	2	-0.723009091	241.340825	181.1311111	1.53	3.61	1.57	0.13
1	20080930	14696	1.404347826	20.86956522	0.869565217	4304.434783	2	-4.281652174	224.0947	169.1147368	-9.24	-1.11	6.26	0.15
1	20081031	14696	1.404347826	20.86956522	0.869565217	4304.434783	2	-8.189947826	192.895675	161.7963158	-17.23	-2.25	-2.75	0.08
1	20081130	14696	1.404347826	20.86956522	0.869565217	4304.434783	2	-0.961304348	197.444825	146.5905263	-7.86	-3.01	-5.85	0.03
1	20081231	14696	1.404347826	20.86956522	0.869565217	4304.434783	2	2.493652174	209.35985	145.2636842	1.74	3.62	-0.21	0
1	20090131	14696	1.404347826	20.86956522	0.869565217	4304.434783	2	-1.03373913	201.44535	135.1463158	-8.12	0.1	-11.25	0
1	20090228	15278	1.422727273	20.90909091	0.863636364	4465.863636	2	-2.2132	197.616975	120.6827778	-10.1	0.15	-7.27	0.01
1	20090331	15278	1.422727273	20.90909091	0.863636364	4465.863636	2	3.069913636	212.32695	122.5211111	8.95	-0.1	3.62	0.02
1	20090430	16542	1.468181818	21.13636364	0.909090909	4723.272727	2	4.465727273	225.9388625	95.18555556	10.19	4.74	5.44	0.01
1	20090531	16078	1.415	21.25	0.9	4472.5	2	6.373135	178.5986714	97.08764706	5.21	-2.35	-0.14	0
1	20090630	16078	1.415	21.25	0.9	4472.5	2	0.82249	182.8624571	104.1558824	0.43	2.6	-2.66	0.01
1	20090731	15670	1.410526316	21.31578947	0.894736842	4406.789474	2	3.668357895	191.2923857	100.2575	7.72	2.05	5.22	0.01
1	20090831	16313	1.402631579	18.68421053	0.842105263	4497.421053	2	0.961252632	176.5076	100.3076471	3.33	-0.81	7.85	0.01
1	20090930	16838	1.4325	18.75	0.85	4695.6	2	3.1554	188.4006286	107.88	4.08	2.49	0.97	0.01
1	20091031	16838	1.4325	18.75	0.85	4695.6	2	-0.00724	192.3242429	107.7017647	-2.59	-4.29	-4.26	0
1	20091130	17834	1.45	18.86363636	0.863636364	4796.772727	2	1.230327273	199.8808571	99.60666667	5.56	-2.48	-0.12	0
1	20091231	18421	1.452173913	18.91304348	0.869565217	4864.652174	2	1.717569565	179.834425	103.3205556	2.75	6.11	0	0.01
2	19840731	5403	1.5	10	1	7007	5	-1.47			-2.74	-2.21	0.43	0.82
2	19840831	5403	1.5	10	1	7007	5	6.7			10.28	-0.25	-1.81	0.83
2	19840930	5403	1.5	10	1	7007	5	-2.43			-0.8	0.22	5.28	0.86
2	19841031	5403	1.5	10	1	7007	5	2.99			-0.84	-1.21	0.49	1
2	19841130	5403	1.5	10	1	7007	5	-1.87			-1.76	-0.61	4.05	0.73
2	19841231	5403	1.5	10	1	7007	5	2.23			1.84	-0.6	-0.16	0.64
2	19850131	5403	1.5	10	1	7007	5	4.29			7.99	3.27	-5.4	0.65
2	19850228	5403	1.5	10	1	7007	5	4.71			1.22	0.77	-0.14	0.58
2	19850331	5403	1.5	10	1	7007	5	1.7			-0.84	-1.14	4.05	0.62
2	19850430	5403	1.5	10	1	7007	5	-1.18			-0.96	0.15	3.71	0.72
2	19850531	5403	1.5	10	1	7007	5	-1.03			5.09	-2.25	-0.85	0.66
2	19850630	5403	1.5	10	1	7007	5	1.61			1.27	0.56	0.55	0.55
2	19850731	5403	1.5	10	1	7007	5	5			-0.74	2.85	-1.66	0.62
2	19850831	5403	1.5	10	1	7007	5	0.4			-1.02	-0.34	2.25	0.55
2	19850930	5403	1.5	10	1	7007	5	-2.13			-4.54	-1.58	1.32	0.6
2	19851031	5403	1.5	10	1	7007	5	2.78			4.02	-1.57	0.78	0.65
2	19851130	5403	1.5	10	1	7007	5	2.13			6.48	0.22	-2.92	0.61
2	19851231	5403	1.5	10	1	7007	5	1.74			3.88	-0.5	-1.58	0.65
2	19860131	5403	1.5	10	1	7007	5	0.79			0.65	1.22	0.56	0.56
2	19860228	5403	1.5	10	1	7007	5	4.32			7.13	-0.65	-0.93	0.53
2	19860331	5403	1.5	10	1	7007	5	4.34			4.88	-0.51	-0.47	0.6
2	19860430	5403	1.5	10	1	7007	5	0.46			-1.31	2.84	-2.91	0.52
2	19860531	5403	1.5	10	1	7007	5	2.14			4.62	-1.31	-0.11	0.49
2	19860630	5403	1.5	10	1	7007	5	1.5			1.03	-0.9	1.39	0.52
2	19860731	5403	1.5	10	1	7007	5	0.25			-6.45	-3.38	4.77	0.52
2	19860831	5403	1.5	10	1	7007	5	2.41			6.07	-4.18	3.51	0.46
2	19860930	5403	1.5	10	1	7007	5	2.87			-8.6	2.28	3.19	0.45
2	19861031	5403	1.5	10	1	7007	5	0.95			4.66	-2.49	-1.34	0.46
2	19861130	5403	1.5	10	1	7007	5	-1.05			1.17	-1.92	-0.05	0.39
2	19861231	5403	1.5	10	1	7007	5	1.14			-3.27	0.08	0.33	0.49
2	19870131	5403	1.5	10	1	7007	5	1.96			12.47	-1.8	-3.17	0.42
2	19870228	5403	1.5	10	1	7007	5	-0.01			4.39	3.49	-5.98	0.43
2	19870331	5403	1.5	10	1	7007	5	0.41			1.64	0.37	1.64	0.47
2	19870430	5403	1.5	10	1	7007	5	2.16			-2.11	-1.7	-0.32	0.44
2	19870531	5403	1.5	10	1	7007	5	9.99			0.11	-0.52	0.12	0.38
2	19870630	5403	1.5	10	1	7007	5	2.78			3.94	-2.19	1.06	0.48
2	19870731	5403	1.5	10	1	7007	5	3.4			3.85	-0.63	0.71	0.46
2	19870831	5403	1.5	10	1	7007	5	0.59			3.52	-0.75	-0.93	0.47
2	19870930	5403	1.5	10	1	7007	5	1.42			-2.59	0.53	0.28	0.45
2	19871031	5403	1.5	10	1	7007	5	-3.55			-23.24	-8.42	4.23	0.6
2	19871130	5403	1.5	10	1	7007	5	0.13			-7.77	2.76	3.08	0.35
2	19871231	5403	1.5	10	1	7007	5	1.38			6.81	0.13	-4.45	0.39
2	19880131	5403	1.5	10	1	7007	5	2.47			4.21	-0.7	5.17	0.29
2	19880229	5403	1.5	10	1	7007	5	2.05			4.75	3.35	-1.65	0.46
2	19880331	5403	1.5	10	1	7007	5	2.98			-2.27	6.15	0.75	0.44
2	19880430	5403	1.5	10	1	7007	5	-0.8			0.56	0.96	1.68	0.46
2	19880531	5403	1.5	10	1	7007	5	1.36			-0.29	-2.65	2.28	0.51
2	19880630	5403	1.5	10	1	7007	5	0.8			4.79	2.12	-1.11	0.49
2	19880731	5403	1.5	10	1	7007	5	1			-1.25	-0.21	2.27	0.51
2	19880831	5403	1.5	10	1	7007	5	2.06			-3.31	0.08	2.08	0.59
2	19880930	5403	1.5	10	1	7007	5	1.6			3.3	-1.26	-0.69	0.62
2	19881031	5403	1.5	10	1	7007	5	2.85			1.15	-2.9	1.68	0.61
2	19881130	5403	1.5	10	1	7007	5	2.97			-2.29	-1.73	1.27	0.57
2	19881231	2889	1.5	5	1	3531	5	-0.39		93.54	1.49	1.94	-1.55	0.63
2	19890131	2889	1.5	5	1	3531	5	-2.95		93.54	6.1	-2.13	0.53	0.55
2	19890228	2889	1.5	5	1	3531	5	1.35		93.54	-2.25	2.76	0.88	0.61
2	19890331	2889	1.5	5	1	3531	5	3.78	6293.15	94.06	1.57	0.73	0.48	0.67
2	19890430	2889	1.5	5	1	3531	5	0.54		94.06	4.33	-0.59	-1.47	0.67
2	19890531	2889	1.5	5	1	3531	5	1.72		94.06	3.35	-0.03	-0.83	0.79
2	19890630	2889	1.5	5	1	3531	5	0.595	6250.42	100.06	-1.35	-1.01	2.16	0.71
2	19890731	2889	1.5	5	1	3531	5	2.67		100.06	7.2	-4.02	-2.83	0.7
2	19890831	2889	1.5	5	1	3531	5	-0.08		100.06	1.44	0.5	0.73	0.74
2	19890930	2889	1.5	5	1	3531	5	4.455	6709.94	107.19	-0.76	0.28	-1.33	0.65
2	19891031	2889	1.5	5	1	3531	5	2.05		107.19	-3.67	-3.3	-1.02	0.68
2	19891130	2889	1.5	5	1	3531	5	2.32		107.19	1.03	-1.24	-1.11	0.69
2	19891231	2889	1.5	5	1	3531	5	2.665	6757.86	107.96	1.16	-2.41	0.3	0.61
2	19900131	2889	1.5	5	1	3531	5	-0.16	6477.63	102.51	-7.85	-1.28	0.86	0.57
2	19900228	2889	1.5	5	1	3531	5	2.015	6600.02	104.45	1.11	1.03	0.61	0.57
2	19900331	2889	1.5	5	1	3531	5	2.895	6992.71	110.66	1.83	1.52	-2.89	0.64
2	19900430	2889	1.5	5	1	3531	5	0.67	6941.41	109.85	-3.36	-0.5	-2.55	0.69
2	19900531	2889	1.5	5	1	3531	5	1.14	6230.61	108.29	8.42	-2.56	-3.73	0.68
2	19900630	2889	1.5	5	1	3531	5	1.72	6292.29	109.36	-1.09	1.43	-1.95	0.63
2	19900731	2889	1.5	5	1	3531	5	3.01	6483.2	112.68	-1.9	-3.2	-0.02	0.68
2	19900831	2889	1.5	5	1	3531	5	-1.735	6103.19	106.08	-10.15	-3.58	1.63	0.66
2	19900930	2889	1.5	5	1	3531	5	1.515	5992.21	104.15	-6.12	-3.67	0.74	0.6
2	19901031	2889	1.5	5	1	3531	5	2.765	6070.54	105.51	-1.92	-5.53	0.29	0.68
2	19901130	2889	1.5	5	1	3531	5	0.55	6220.06	108.11	6.35	0.32	-3.11	0.57
2	19901231	2889	1.5	5	1	3531	5	1.185	6296.33	109.32	2.46	0.81	-1.56	0.6
2	19910131	2889	1.5	5	1	3531	5	2.13	6416.83	111.53	4.69	3.8	-1.84	0.52
2	19910228	2889	1.5	5	1	3531	5	1.6	6674.48	116	7.19	3.94	-0.54	0.48
2	19910331	2889	1.5	5	1	3531	5	2.645	6929.48	120.44	2.65	3.9	-1.24	0.44
2	19910430	2889	1.5	5	1	3531	5	-0.2	6381.1	118.68	-0.28	0.51	1.4	0.53
2	19910531	2889	1.5	5	1	3531	5	1.765	6529.49	121.44	3.65	-0.34	-0.56	0.47
2	19910630	2889	1.5	5	1	3531	5	0.31	6560.85	122.03	-4.94	0.07	1.21	0.42
2	19910731	2889	1.5	5	1	3531	5	1.62	6769.69	125.87	4.24	-0.95	-1.27	0.49
2	19910831	2889	1.5	5	1	3531	5	4.355	7004.12	130.27	2.32	1.59	-0.79	0.46
