id	main_strategy	management_fee	incentive_fee	high_watermark	firm_id	strategy_code	date	performance	nav	assets	mktrf	smb	hml	rf
29100	0	2.05	20	1	2203	3	20040430	-4.4957	1662.72		-1.83	-2.12	-2.62	0.08
29100	0	2.05	20	1	2203	3	20040531	-2.8706	1614.99		1.17	-0.19	-0.35	0.06
29100	0	2.05	20	1	2203	3	20040630	0.0118	1615.18		1.86	2.23	1.35	0.08
29100	0	2.05	20	1	2203	3	20040731	-2.9811	1567.03		-4.06	-3.8	4.09	0.1
29100	0	2.05	20	1	2203	3	20040831	4.4862	1637.33		0.08	-1.59	0.96	0.11
29100	0	2.05	20	1	2203	3	20040930	2.7893	1683		1.6	3.05	-0.24	0.11
29100	0	2.05	20	1	2203	3	20041031	3.6904	1745.11		1.43	0.33	-0.56	0.11
29100	0	2.05	20	1	2203	3	20041130	4.296	1820.08		4.54	3.9	1.81	0.15
29100	0	2.05	20	1	2203	3	20041231	4.0976	1894.66		3.43	0.16	-0.04	0.16
29100	0	2.05	20	1	2203	3	20050131	-1.5802	1864.72	239	-2.76	-1.53	1.95	0.16
29100	0	2.05	20	1	2203	3	20050228	4.139	1941.9	250	1.89	-0.49	1.65	0.16
29100	0	2.05	20	1	2203	3	20050331	-5.1949	1841.02	239	-1.97	-1.42	1.54	0.21
29100	0	2.05	20	1	2203	3	20050430	0.3091	1846.71	241	-2.61	-4	-0.35	0.21
29100	0	2.05	20	1	2203	3	20050531	-0.078	1845.27	240	3.65	2.87	-0.81	0.24
29100	0	2.05	20	1	2203	3	20050630	3.3963	1907.94	246	0.57	2.59	2.69	0.23
29100	0	2.05	20	1	2203	3	20050731	2.6542	1958.58	251	3.92	2.89	-0.54	0.24
29100	0	2.05	20	1	2203	3	20050831	3.5076	2027.28	260	-1.22	-0.93	1.27	0.3
29100	0	2.05	20	1	2203	3	20050930	8.4705	2199	285	0.49	-0.58	0.76	0.29
29100	0	2.05	20	1	2203	3	20051031	-1.8336	2158.68	264	-2.02	-1.21	0.25	0.27
29100	0	2.05	20	1	2203	3	20051130	5.6868	2281.44	287	3.61	0.89	-1.19	0.31
29100	0	2.05	20	1	2203	3	20051231	6.495	2429.62	323	-0.25	-0.49	0.4	0.32
29100	0	2.05	20	1	2203	3	20060131	5.6762	2567.53	366	3.04	5.43	1.12	0.35
29100	0	2.05	20	1	2203	3	20060228	1.7682	2612.93	447	-0.3	-0.38	-0.25	0.34
29100	0	2.05	20	1	2203	3	20060331	1.842	2661.06	503	1.46	3.51	0.51	0.37
29100	0	2.05	20	1	2203	3	20060430	4.1442	2771.34	562	0.73	-1.34	2.61	0.36
29100	0	2.05	20	1	2203	3	20060531	-4.4076	2649.19	610	-3.57	-3.03	2.57	0.43
29100	0	2.05	20	1	2203	3	20060630	-1.9583	2597.31	620	-0.35	-0.38	0.86	0.4
29100	0	2.05	20	1	2203	3	20060731	0.5248	2610.94	639	-0.78	-4.07	2.92	0.4
29100	0	2.05	20	1	2203	3	20060831	1.2513	2643.61	668	2.03	0.92	-1.72	0.42
29100	0	2.05	20	1	2203	3	20060930	-0.2591	2636.76	682	1.84	-1.36	0.03	0.41
29100	0	2.05	20	1	2203	3	20061031	0.2882	2644.36	691	3.23	1.75	-0.05	0.41
29100	0	2.05	20	1	2203	3	20061130	0.4719	2656.84	705	1.71	0.86	0.04	0.42
29100	0	2.05	20	1	2203	3	20061231	2.9934	2736.37	728	0.87	-1.1	3.16	0.4
29100	0	2.05	20	1	2203	3	20070131	0.6995	2755.51	732	1.4	0.1	-0.13	0.44
29100	0	2.05	20	1	2203	3	20070228	0.2823	2763.29	749	-1.96	1.32	-0.1	0.38
29100	0	2.05	20	1	2203	3	20070331	-1.0401	2734.55	746	0.68	-0.06	-0.23	0.43
29100	0	2.05	20	1	2203	3	20070430	1.9824	2788.76	763	3.49	-2.07	-1.15	0.44
29100	0	2.05	20	1	2203	3	20070531	1.2346	2823.19	790	3.24	-0.01	-0.07	0.41
29100	0	2.05	20	1	2203	3	20070630	0.2108	2829.14	802	-1.96	0.79	-1.11	0.4
29100	0	2.05	20	1	2203	3	20070731	0.2061	2834.97	796	-3.73	-2.5	-3.34	0.4
29100	0	2.05	20	1	2203	3	20070831	-1.6074	2789.4	773	0.92	-0.1	-2.25	0.42
29100	0	2.05	20	1	2203	3	20070930	3.6632	2891.58	770	3.22	-2.28	-1.91	0.32
29100	0	2.05	20	1	2203	3	20071031	4.5525	3023.22	802	1.8	0.22	-2.62	0.32
29100	0	2.05	20	1	2203	3	20071130	-3.4857	2917.84	769	-4.83	-2.61	-1.18	0.34
29100	0	2.05	20	1	2203	3	20071231	-1.3095	2879.63	770	-0.87	0.19	-0.44	0.27
29100	0	2.05	20	1	2203	3	20080131	-3.822	2769.57	733	-6.36	-0.87	3.69	0.21
29100	0	2.05	20	1	2203	3	20080229	2.3997	2836.03	746	-3.09	-0.21	-0.88	0.13
29100	0	2.05	20	1	2203	3	20080331	-7.7912	2615.07	665	-0.93	0.91	-0.18	0.17
29100	0	2.05	20	1	2203	3	20080430	0.8784	2638.04	632	4.6	-1.65	-0.99	0.18
29100	0	2.05	20	1	2203	3	20080531	-0.1607	2633.8	596	1.86	3.15	-1.49	0.18
29100	0	2.05	20	1	2203	3	20080630	-0.975	2608.12	579	-8.44	1.32	-2.47	0.17
29100	0	2.05	20	1	2203	3	20080731	-0.7235	2589.25	554	-0.77	2.44	5.89	0.15
29100	0	2.05	20	1	2203	3	20080831	-5.8793	2437.02	476	1.53	3.61	1.57	0.13
29100	0	2.05	20	1	2203	3	20080930	-14.9777	2072.01	395	-9.24	-1.11	6.26	0.15
29100	0	2.05	20	1	2203	3	20081031	-9.9478	1865.89	349	-17.23	-2.25	-2.75	0.08
29100	0	2.05	20	1	2203	3	20081130	-1.1056	1845.26	345	-7.86	-3.01	-5.85	0.03
29100	0	2.05	20	1	2203	3	20081231	-1.4854	1817.85	340	1.74	3.62	-0.21	0
29100	0	2.05	20	1	2203	3	20090131	2.575	1864.66	349	-8.12	0.1	-11.25	0
29100	0	2.05	20	1	2203	3	20090228	-1.1697	1842.85	345	-10.1	0.15	-7.27	0.01
29100	0	2.05	20	1	2203	3	20090331	1.4971	1870.44	349	8.95	-0.1	3.62	0.02
29100	0	2.05	20	1	2203	3	20090430	3.2115	1930.51	359	10.19	4.74	5.44	0.01
29100	0	2.05	20	1	2203	3	20090531	10.1776	2126.99	351	5.21	-2.35	-0.14	0
29100	0	2.05	20	1	2203	3	20090630	1.4739	2158.34	354	0.43	2.6	-2.66	0.01
29100	0	2.05	20	1	2203	3	20090731	0.6676	2172.75	347	7.72	2.05	5.22	0.01
29100	0	2.05	20	1	2203	3	20090831	1.6836	2209.33	318	3.33	-0.81	7.85	0.01
29100	0	2.05	20	1	2203	3	20090930	7.1587	2367.49	333	4.08	2.49	0.97	0.01
29100	0	2.05	20	1	2203	3	20091031	-0.2889	2360.65	320	-2.59	-4.29	-4.26	0
29100	0	2.05	20	1	2203	3	20091130	3.0453	2432.54	253	5.56	-2.48	-0.12	0
29100	0	2.05	20	1	2203	3	20091231	1.4285	2467.29	240	2.75	6.11	0	0.01
29119	1	1.5	20	1	8886	2	20030131	-1.6		3.31	-2.57	1.44	-0.83	0.1
29119	1	1.5	20	1	8886	2	20030228	0.6		4.44	-1.88	-0.35	-1.47	0.09
29119	1	1.5	20	1	8886	2	20030331	-2.6		4.82	1.09	1	-1.93	0.1
29119	1	1.5	20	1	8886	2	20030430	5		6	8.22	0.61	1.11	0.1
29119	1	1.5	20	1	8886	2	20030531	0.4		7.24	6.05	4.84	-0.1	0.09
29119	1	1.5	20	1	8886	2	20030630	1.2		15.35	1.42	1.6	0.57	0.1
29119	1	1.5	20	1	8886	2	20030731	5		20.11	2.35	5.34	-1.02	0.07
29119	1	1.5	20	1	8886	2	20030831	7		24.85	2.34	2.65	2.1	0.07
29119	1	1.5	20	1	8886	2	20030930	1.7		32.21	-1.24	0.81	0.01	0.08
29119	1	1.5	20	1	8886	2	20031031	5.1		48.78	6.08	2.81	1.93	0.07
29119	1	1.5	20	1	8886	2	20031130	0.6		72.55	1.35	2.16	1.96	0.07
29119	1	1.5	20	1	8886	2	20031231	6.4		88.91	4.29	-3.05	2.35	0.08
29119	1	1.5	20	1	8886	2	20040131	2.4		145.63	2.15	2.74	1.96	0.07
29119	1	1.5	20	1	8886	2	20040229	3.7		223.83	1.4	-1.43	0.48	0.06
29119	1	1.5	20	1	8886	2	20040331	-0.7		276.81	-1.32	1.77	0.25	0.09
29119	1	1.5	20	1	8886	2	20040430	-4		301.15	-1.83	-2.12	-2.62	0.08
29119	1	1.5	20	1	8886	2	20040531	-8		284.97	1.17	-0.19	-0.35	0.06
29119	1	1.5	20	1	8886	2	20040630	-0.2		296.35	1.86	2.23	1.35	0.08
29119	1	1.5	20	1	8886	2	20040731	1.8		310.74	-4.06	-3.8	4.09	0.1
29119	1	1.5	20	1	8886	2	20040831	1.6		332.74	0.08	-1.59	0.96	0.11
29119	1	1.5	20	1	8886	2	20040930	3		344.44	1.6	3.05	-0.24	0.11
29119	1	1.5	20	1	8886	2	20041031	2.6		352.11	1.43	0.33	-0.56	0.11
29119	1	1.5	20	1	8886	2	20041130	4.7		370.57	4.54	3.9	1.81	0.15
29119	1	1.5	20	1	8886	2	20041231	2.4		389.42	3.43	0.16	-0.04	0.16
29119	1	1.5	20	1	8886	2	20050131	4.2		451.92	-2.76	-1.53	1.95	0.16
29119	1	1.5	20	1	8886	2	20050228	-0.5		448.56	1.89	-0.49	1.65	0.16
29119	1	1.5	20	1	8886	2	20050331	-1.3		441.5	-1.97	-1.42	1.54	0.21
29119	1	1.5	20	1	8886	2	20050430	-1.3		431.84	-2.61	-4	-0.35	0.21
29119	1	1.5	20	1	8886	2	20050531	-2.3		423.13	3.65	2.87	-0.81	0.24
29119	1	1.5	20	1	8886	2	20050630	-0.8		417.27	0.57	2.59	2.69	0.23
29119	1	1.5	20	1	8886	2	20050731	0		403.44	3.92	2.89	-0.54	0.24
29119	1	1.5	20	1	8886	2	20050831	4.5		424.3	-1.22	-0.93	1.27	0.3
29119	1	1.5	20	1	8886	2	20050930	3.3		441.62	0.49	-0.58	0.76	0.29
29119	1	1.5	20	1	8886	2	20051031	-2.3		353.21	-2.02	-1.21	0.25	0.27
29119	1	1.5	20	1	8886	2	20051130	5		375.22	3.61	0.89	-1.19	0.31
29119	1	1.5	20	1	8886	2	20051231	3.3		414.82	-0.25	-0.49	0.4	0.32
29119	1	1.5	20	1	8886	2	20060131	8.3		363.81	3.04	5.43	1.12	0.35
29119	1	1.5	20	1	8886	2	20060228	1.7		371.07	-0.3	-0.38	-0.25	0.34
29119	1	1.5	20	1	8886	2	20060331	0		370.61	1.46	3.51	0.51	0.37
29119	1	1.5	20	1	8886	2	20060430	3.1		361.39	0.73	-1.34	2.61	0.36
29119	1	1.5	20	1	8886	2	20060531	-3.8		343.48	-3.57	-3.03	2.57	0.43
29119	1	1.5	20	1	8886	2	20060630	-1.4		339.23	-0.35	-0.38	0.86	0.4
29119	1	1.5	20	1	8886	2	20060731	0.2		337.69	-0.78	-4.07	2.92	0.4
29119	1	1.5	20	1	8886	2	20060831	2.5		353.42	2.03	0.92	-1.72	0.42
29119	1	1.5	20	1	8886	2	20060930	0.8		357.31	1.84	-1.36	0.03	0.41
29119	1	1.5	20	1	8886	2	20061031	2.1		385.7	3.23	1.75	-0.05	0.41
29119	1	1.5	20	1	8886	2	20061130	4.6		406.58	1.71	0.86	0.04	0.42
29119	1	1.5	20	1	8886	2	20061231	2.2		412.41	0.87	-1.1	3.16	0.4
29119	1	1.5	20	1	8886	2	20070131	2.4		399.65	1.4	0.1	-0.13	0.44
29119	1	1.5	20	1	8886	2	20070228	2.6		411.81	-1.96	1.32	-0.1	0.38
29119	1	1.5	20	1	8886	2	20070331	2.6		424.12	0.68	-0.06	-0.23	0.43
29119	1	1.5	20	1	8886	2	20070430	3.1		452.18	3.49	-2.07	-1.15	0.44
29119	1	1.5	20	1	8886	2	20070531	4		482.34	3.24	-0.01	-0.07	0.41
29119	1	1.5	20	1	8886	2	20070630	1.4		472.65	-1.96	0.79	-1.11	0.4
29119	1	1.5	20	1	8886	2	20070731	0.6		516.64	-3.73	-2.5	-3.34	0.4
29119	1	1.5	20	1	8886	2	20070831	-3.5		504.45	0.92	-0.1	-2.25	0.42
29119	1	1.5	20	1	8886	2	20070930	2.6		527.65	3.22	-2.28	-1.91	0.32
29119	1	1.5	20	1	8886	2	20071031	1.4		549.39	1.8	0.22	-2.62	0.32
29119	1	1.5	20	1	8886	2	20071130	-1.9		540.1	-4.83	-2.61	-1.18	0.34
29119	1	1.5	20	1	8886	2	20071231	1.1		545.36	-0.87	0.19	-0.44	0.27
29119	1	1.5	20	1	8886	2	20080131	-9.2		495.98	-6.36	-0.87	3.69	0.21
29119	1	1.5	20	1	8886	2	20080229	4.6		522.36	-3.09	-0.21	-0.88	0.13
29119	1	1.5	20	1	8886	2	20080331	-4.8		518.36	-0.93	0.91	-0.18	0.17
29119	1	1.5	20	1	8886	2	20080430	3.4		519.25	4.6	-1.65	-0.99	0.18
29119	1	1.5	20	1	8886	2	20080531	-0.7		516.18	1.86	3.15	-1.49	0.18
29119	1	1.5	20	1	8886	2	20080630	-7.2		481.73	-8.44	1.32	-2.47	0.17
29119	1	1.5	20	1	8886	2	20080731	-0.2		465.86	-0.77	2.44	5.89	0.15
29119	1	1.5	20	1	8886	2	20080831	-1.7		460.08	1.53	3.61	1.57	0.13
29119	1	1.5	20	1	8886	2	20080930	-11		433.97	-9.24	-1.11	6.26	0.15
29119	1	1.5	20	1	8886	2	20081031	-23.3		316.42	-17.23	-2.25	-2.75	0.08
29119	1	1.5	20	1	8886	2	20081130	-4.7		303.66	-7.86	-3.01	-5.85	0.03
29119	1	1.5	20	1	8886	2	20081231	1		306.75	1.74	3.62	-0.21	0
29119	1	1.5	20	1	8886	2	20090131	-3.3		175.27	-8.12	0.1	-11.25	0
29119	1	1.5	20	1	8886	2	20090228	-3.8		168.17	-10.1	0.15	-7.27	0.01
29119	1	1.5	20	1	8886	2	20090331	4.5		175.68	8.95	-0.1	3.62	0.02
29119	1	1.5	20	1	8886	2	20090430	13.4		140.88	10.19	4.74	5.44	0.01
29119	1	1.5	20	1	8886	2	20090531	15.2		161.63	5.21	-2.35	-0.14	0
29119	1	1.5	20	1	8886	2	20090630	-0.1		161.96	0.43	2.6	-2.66	0.01
29119	1	1.5	20	1	8886	2	20090731	9.6		96.39	7.72	2.05	5.22	0.01
29119	1	1.5	20	1	8886	2	20090831	2.6		98.98	3.33	-0.81	7.85	0.01
29119	1	1.5	20	1	8886	2	20090930	5		103.83	4.08	2.49	0.97	0.01
29119	1	1.5	20	1	8886	2	20091031	2.8		104.48	-2.59	-4.29	-4.26	0
29119	1	1.5	20	1	8886	2	20091130	-0.3		104.15	5.56	-2.48	-0.12	0
29119	1	1.5	20	1	8886	2	20091231	1.9		106.17	2.75	6.11	0	0.01
30201	0	2.25	10	1	9061	3	20061031	3.02			3.23	1.75	-0.05	0.41
30201	0	2.25	10	1	9061	3	20061130	2.17			1.71	0.86	0.04	0.42
30201	0	2.25	10	1	9061	3	20061231	-2.18			0.87	-1.1	3.16	0.4
30201	0	2.25	10	1	9061	3	20070131	-1.69			1.4	0.1	-0.13	0.44
30201	0	2.25	10	1	9061	3	20070228	0.65			-1.96	1.32	-0.1	0.38
30201	0	2.25	10	1	9061	3	20070331	1.21			0.68	-0.06	-0.23	0.43
30201	0	2.25	10	1	9061	3	20070430	2.53			3.49	-2.07	-1.15	0.44
30201	0	2.25	10	1	9061	3	20070531	-1.51			3.24	-0.01	-0.07	0.41
30201	0	2.25	10	1	9061	3	20070630	-1.65			-1.96	0.79	-1.11	0.4
30201	0	2.25	10	1	9061	3	20070731	1.9			-3.73	-2.5	-3.34	0.4
30201	0	2.25	10	1	9061	3	20070831	2.27			0.92	-0.1	-2.25	0.42
30201	0	2.25	10	1	9061	3	20070930	3.31			3.22	-2.28	-1.91	0.32
30201	0	2.25	10	1	9061	3	20071031	-1.9			1.8	0.22	-2.62	0.32
30201	0	2.25	10	1	9061	3	20071130	-0.57			-4.83	-2.61	-1.18	0.34
30201	0	2.25	10	1	9061	3	20071231	1.61			-0.87	0.19	-0.44	0.27
30201	0	2.25	10	1	9061	3	20080131	3.89			-6.36	-0.87	3.69	0.21
30201	0	2.25	10	1	9061	3	20080229	3.42			-3.09	-0.21	-0.88	0.13
30201	0	2.25	10	1	9061	3	20080331	-3.53			-0.93	0.91	-0.18	0.17
30201	0	2.25	10	1	9061	3	20080430	0.68			4.6	-1.65	-0.99	0.18
30201	0	2.25	10	1	9061	3	20080531	2.75			1.86	3.15	-1.49	0.18
30201	0	2.25	10	1	9061	3	20080630	1.02			-8.44	1.32	-2.47	0.17
30201	0	2.25	10	1	9061	3	20080731	-1.82			-0.77	2.44	5.89	0.15
30201	0	2.25	10	1	9061	3	20080831	-1.59			1.53	3.61	1.57	0.13
30201	0	2.25	10	1	9061	3	20080930	-0.86			-9.24	-1.11	6.26	0.15
30201	0	2.25	10	1	9061	3	20081031	-2.65			-17.23	-2.25	-2.75	0.08
30201	0	2.25	10	1	9061	3	20081130	2.2			-7.86	-3.01	-5.85	0.03
30201	0	2.25	10	1	9061	3	20081231	2.96			1.74	3.62	-0.21	0
30201	0	2.25	10	1	9061	3	20090131	0.11			-8.12	0.1	-11.25	0
30201	0	2.25	10	1	9061	3	20090228	-0.54			-10.1	0.15	-7.27	0.01
30201	0	2.25	10	1	9061	3	20090331	2.28			8.95	-0.1	3.62	0.02
30201	0	2.25	10	1	9061	3	20090430	0.61			10.19	4.74	5.44	0.01
30201	0	2.25	10	1	9061	3	20090531	1.24			5.21	-2.35	-0.14	0
30201	0	2.25	10	1	9061	3	20090630	0.72			0.43	2.6	-2.66	0.01
30201	0	2.25	10	1	9061	3	20090731	3.01			7.72	2.05	5.22	0.01
30201	0	2.25	10	1	9061	3	20090831	1.83			3.33	-0.81	7.85	0.01
30201	0	2.25	10	1	9061	3	20090930	0.35			4.08	2.49	0.97	0.01
30201	0	2.25	10	1	9061	3	20091031	0.62			-2.59	-4.29	-4.26	0
30201	0	2.25	10	1	9061	3	20091130	2.25			5.56	-2.48	-0.12	0
30201	0	2.25	10	1	9061	3	20091231	-1.44			2.75	6.11	0	0.01
3087	1	2.5	10	0	125	2	19970430	0.1		0.78	4.04	-5.64	-0.07	0.43
3087	1	2.5	10	0	125	2	19970531	1.8		0.78	6.74	4.92	-3.91	0.49
3087	1	2.5	10	0	125	2	19970630	2.3		0.78	4.1	1.35	1.21	0.37
3087	1	2.5	10	0	125	2	19970731	2.2		0.78	7.33	-2.79	0.85	0.43
3087	1	2.5	10	0	125	2	19970831	3.1		0.78	-4.15	7.29	1.37	0.41
3087	1	2.5	10	0	125	2	19970930	3.3		1.5	5.35	2.61	0.01	0.44
3087	1	2.5	10	0	125	2	19971031	9.9		1.5	-3.8	-0.66	1.94	0.42
3087	1	2.5	10	0	125	2	19971130	4.5		1.5	2.98	-4.96	0.77	0.39
3087	1	2.5	10	0	125	2	19971231	2.6		1.5	1.32	-2.32	3.45	0.48
3087	1	2.5	10	0	125	2	19980131	-1.4		1.5	0.15	-1.16	-1.43	0.43
3087	1	2.5	10	0	125	2	19980228	-1.2		1.5	7.04	0.01	-0.15	0.39
3087	1	2.5	10	0	125	2	19980331	4.3		1.5	4.76	-0.93	1.03	0.39
3087	1	2.5	10	0	125	2	19980430	1.5		4	0.73	0.22	0.78	0.43
3087	1	2.5	10	0	125	2	19980531	5.4		5	-3.07	-3.75	4.15	0.4
3087	1	2.5	10	0	125	2	19980630	5.9		5	3.18	-3.14	-2.34	0.41
3087	1	2.5	10	0	125	2	19980731	5.6		5	-2.46	-5.13	-0.98	0.4
3087	1	2.5	10	0	125	2	19980831	7.1		5	-16.08	-5.3	3.39	0.43
3087	1	2.5	10	0	125	2	19980930	0.4		10	6.15	-0.14	-3.26	0.46
3087	1	2.5	10	0	125	2	19981031	-6.6		10	7.13	-3.3	-2.2	0.32
3087	1	2.5	10	0	125	2	19981130	0.2		10	6.1	1.06	-3.13	0.31
3087	1	2.5	10	0	125	2	19981231	0.1		19	6.16	-0.34	-4.45	0.38
3087	1	2.5	10	0	125	2	19990131	-0.6		12.1	3.5	0.37	-4.03	0.35
3087	1	2.5	10	0	125	2	19990228	4.8		14.1	-4.08	-5.64	1.37	0.35
3087	1	2.5	10	0	125	2	19990331	1.5		14.4	3.45	-3.93	-2.65	0.43
3087	1	2.5	10	0	125	2	19990430	0.3		17.1	4.33	3.96	2.54	0.37
3087	1	2.5	10	0	125	2	19990531	5.4		19.4	-2.46	3.46	2.33	0.34
3087	1	2.5	10	0	125	2	19990630	3.1		20.1	4.77	3.04	-3.58	0.4
3087	1	2.5	10	0	125	2	19990731	2.8		25.6	-3.47	2.66	-0.8	0.38
3087	1	2.5	10	0	125	2	19990831	3.4		28.2	-1.38	-1.35	-1.27	0.39
3087	1	2.5	10	0	125	2	19990930	5.1		30.7	-2.81	3.33	-3.37	0.39
3087	1	2.5	10	0	125	2	19991031	5.6		40.7	6.13	-6.87	-2.97	0.39
3087	1	2.5	10	0	125	2	19991130	-2.6		40.7	3.37	7.4	-6.51	0.36
3087	1	2.5	10	0	125	2	19991231	-0.9		40.4	7.72	7.15	-8.69	0.44
3087	1	2.5	10	0	125	2	20000131	1.47		51.9	-4.74	5.01	-0.45	0.41
3087	1	2.5	10	0	125	2	20000229	-2.42		60	2.45	22.08	-10.49	0.43
3087	1	2.5	10	0	125	2	20000331	-2.83		59.9	5.2	-17.17	7.86	0.47
3087	1	2.5	10	0	125	2	20000430	-7.5		54.7	-6.4	-7.77	8.57	0.46
3087	1	2.5	10	0	125	2	20000531	1.73		55.9	-4.42	-4.94	2.39	0.5
3087	1	2.5	10	0	125	2	20000630	-4.53		52.1	4.64	13.95	-10.03	0.4
3087	1	2.5	10	0	125	2	20000731	1.74		41.3	-2.51	-2.78	8.15	0.48
3087	1	2.5	10	0	125	2	20000831	-0.24		39.2	7.03	-1.11	-0.69	0.5
3087	1	2.5	10	0	125	2	20000930	8.54		42.8	-5.45	-1.4	6.23	0.51
3087	1	2.5	10	0	125	2	20001031	0.65		39	-2.76	-3.77	5.55	0.56
3087	1	2.5	10	0	125	2	20001130	5.23		40.7	-10.72	-2.77	11.29	0.51
3087	1	2.5	10	0	125	2	20001231	1.8		41.9	1.19	0.96	7.3	0.5
3087	1	2.5	10	0	125	2	20010131	-0.83		38.9	3.13	6.56	-4.88	0.54
3087	1	2.5	10	0	125	2	20010228	3.32		40.2	-10.05	-0.72	12.91	0.38
3087	1	2.5	10	0	125	2	20010331	1.9		44.5	-7.26	0.39	6.49	0.42
3087	1	2.5	10	0	125	2	20010430	-5.9		39.6	7.94	0.5	-4.69	0.39
3087	1	2.5	10	0	125	2	20010531	-3.1		38.3	0.72	2.6	3.13	0.32
3087	1	2.5	10	0	125	2	20010630	-2		38	-1.94	6.03	-1.09	0.28
3087	1	2.5	10	0	125	2	20010731	1.7		36.5	-2.13	-4.35	5.61	0.3
3087	1	2.5	10	0	125	2	20010831	0.3		36.5	-6.46	2.5	2.56	0.31
3087	1	2.5	10	0	125	2	20010930	8.9		40	-9.25	-6.11	1.56	0.28
3087	1	2.5	10	0	125	2	20011031	-8.7		29.4	2.46	7.56	-8.02	0.22
3087	1	2.5	10	0	125	2	20011130	-4.8		28.5	7.54	-0.4	2	0.17
3087	1	2.5	10	0	125	2	20011231	-2.51		19.1	1.61	4.56	1.08	0.15
3087	1	2.5	10	0	125	2	20020131	7.3		22	-1.44	1.19	3.35	0.14
3087	1	2.5	10	0	125	2	20020228	0.4		22	-2.29	-1.14	2.51	0.13
3087	1	2.5	10	0	125	2	20020331	0.1		18.4	4.24	4.26	1.11	0.13
3087	1	2.5	10	0	125	2	20020430	1.94		19	-5.2	5.94	3.92	0.15
3087	1	2.5	10	0	125	2	20020531	4.28		20	-1.38	-3.22	1.7	0.14
3087	1	2.5	10	0	125	2	20020630	2.12		19.4	-7.21	4.26	0.12	0.13
3087	1	2.5	10	0	125	2	20020731	1.5		21.4	-8.18	-5.37	-3.52	0.15
3087	1	2.5	10	0	125	2	20020831	-2.4		21	0.5	-2.43	2.53	0.14
3087	1	2.5	10	0	125	2	20020930	-2.4		20.5	-10.35	2.55	1.26	0.14
3087	1	2.5	10	0	125	2	20021031	-4.7		19.4	7.84	-2.86	-5.4	0.14
3087	1	2.5	10	0	125	2	20021130	-0.8		19.3	5.96	2.95	-0.95	0.12
3087	1	2.5	10	0	125	2	20021231	0.2		18.3	-5.76	0	2.21	0.11
3087	1	2.5	10	0	125	2	20030131	0.5		18.4	-2.57	1.44	-0.83	0.1
3087	1	2.5	10	0	125	2	20030228	-0.3		18.3	-1.88	-0.35	-1.47	0.09
3087	1	2.5	10	0	125	2	20030331	-0.4		18.1	1.09	1	-1.93	0.1
3087	1	2.5	10	0	125	2	20030430	1.2		18.6	8.22	0.61	1.11	0.1
3087	1	2.5	10	0	125	2	20030531	-2.2		18.1	6.05	4.84	-0.1	0.09
3087	1	2.5	10	0	125	2	20030630	-0.2		17.1	1.42	1.6	0.57	0.1
3087	1	2.5	10	0	125	2	20030731	-2.3		16.7	2.35	5.34	-1.02	0.07
3087	1	2.5	10	0	125	2	20030831	-0.9		16.6	2.34	2.65	2.1	0.07
3087	1	2.5	10	0	125	2	20030930	1.9		15.4	-1.24	0.81	0.01	0.08
3087	1	2.5	10	0	125	2	20031031	0.9		15.6	6.08	2.81	1.93	0.07
3087	1	2.5	10	0	125	2	20031130	2.6		16	1.35	2.16	1.96	0.07
3087	1	2.5	10	0	125	2	20031231	-1.3		10.9	4.29	-3.05	2.35	0.08
3087	1	2.5	10	0	125	2	20040131	1.6		11.1	2.15	2.74	1.96	0.07
3087	1	2.5	10	0	125	2	20040229	2.2		11.3	1.4	-1.43	0.48	0.06
3087	1	2.5	10	0	125	2	20040331	-2		9	-1.32	1.77	0.25	0.09
3087	1	2.5	10	0	125	2	20040430	0.3		9	-1.83	-2.12	-2.62	0.08
3087	1	2.5	10	0	125	2	20040531	-0.7		9	1.17	-0.19	-0.35	0.06
31046	5	2	20	1	8768	1	20090430	2.87			10.19	4.74	5.44	0.01
31046	5	2	20	1	8768	1	20090531	4.88			5.21	-2.35	-0.14	0
31046	5	2	20	1	8768	1	20090630	4.22			0.43	2.6	-2.66	0.01
31046	5	2	20	1	8768	1	20090731	2.98			7.72	2.05	5.22	0.01
31046	5	2	20	1	8768	1	20090831	2.03			3.33	-0.81	7.85	0.01
31046	5	2	20	1	8768	1	20090930	0.85			4.08	2.49	0.97	0.01
31046	5	2	20	1	8768	1	20091031	-0.19			-2.59	-4.29	-4.26	0
31046	5	2	20	1	8768	1	20091130	0.65			5.56	-2.48	-0.12	0
31046	5	2	20	1	8768	1	20091231	3.84			2.75	6.11	0	0.01
31338	1	1.5	20	1	6358	2	20091231	3.5561	9.6885		2.75	6.11	0	0.01
3632	1	1	20	1	1538	2	19970131	11.3		5.27	4.98	-1.84	-1.65	0.45
3632	1	1	20	1	1538	2	19970228	-2.2		11.17	-0.49	-2.9	5.18	0.39
3632	1	1	20	1	1538	2	19970331	-5.6		10.4	-5.02	-0.38	3.78	0.43
3632	1	1	20	1	1538	2	19970430	3.3		13.37	4.04	-5.64	-0.07	0.43
3632	1	1	20	1	1538	2	19970531	4.6		14.47	6.74	4.92	-3.91	0.49
3632	1	1	20	1	1538	2	19970630	0.9		14.64	4.1	1.35	1.21	0.37
3632	1	1	20	1	1538	2	19970731	2.8		15.18	7.33	-2.79	0.85	0.43
3632	1	1	20	1	1538	2	19970831	13.6		17.66	-4.15	7.29	1.37	0.41
